1;7146755;156141615
2;29757562;181845025
3;152974953;195780563
4;61161432;88995500
5;31315149;171823161
6;45697723;50290613
7;8145063;137893186
8;18467495;147359839
9;51776709;107581035
10;58103237;115398008
11;2820196;170128315
12;146010347;191676582
13;146056137;168332451
14;15037596;81087348
15;80936692;123380841
16;182908478;191975334
17;85502017;107467529
18;3814801;82663284
19;43314755;90469616
20;92330640;171400084
21;98642450;166644657
22;29312295;126707563
23;121853274;130568202
24;87847269;90742657
25;19495430;35876406
26;79979752;191937696
27;56292537;187247642
28;86023243;159925213
29;106119733;128773312
30;147576329;166866628
31;138548231;144011382
32;21241800;66171034
33;120119855;164731105
34;29546627;92190602
35;13127231;71330658
36;124203753;186138250
37;39730501;195112569
38;163897092;191750295
39;15546596;162552800
40;8760767;72408900
41;12785927;147680603
42;7084780;134336816
43;8911570;104375624
44;34399928;69913121
45;66169311;133640032
46;14009410;53583542
47;38277068;94129178
48;33758479;90621964
49;140956489;172589931
50;34041633;168175732
51;86934537;151693254
52;16878550;96520432
53;85970818;150868306
54;176317895;178511354
55;6396545;164831874
56;36383982;76098056
57;430116;12195724
58;49392704;171579543
59;2388796;112032085
60;39628383;121548933
61;161230951;190194373
62;490341;104837114
63;183564081;191333269
64;155782794;187825554
65;20218099;150107980
66;54345540;144323253
67;64987777;180492661
68;55760192;80933242
69;89777415;174581065
70;23446786;131657842
71;46730935;71784116
72;136563813;142346574
73;85732735;192286507
74;87740320;135175777
75;101380627;128285976
76;55066297;113441312
77;47308305;84787522
78;54424642;78131734
79;2381336;62347515
80;15802152;82134278
81;90595622;129208853
82;80845594;197496751
83;48217965;77245081
84;104204208;122739497
85;95492324;167916320
86;50887498;59853944
87;2599321;130939545
88;130702641;171386925
89;105254337;166565376
90;8478891;141072130
91;5153399;53924726
92;75470348;115638365
93;61288880;192327359
94;196153253;198493924
95;82776141;191371296
96;109210100;114151587
97;97676759;108763748
98;106006761;161282911
99;47829287;178795738
100;113621228;136694428
101;145664946;182913538
102;34308374;123220478
103;5079815;189360082
104;117742716;120924337
105;44840565;162815958
106;90519342;182868155
107;77107402;87238283
108;171278967;183155290
109;132363125;170490283
110;13430861;154714389
111;51922844;85543456
112;2930219;113806876
113;99213303;139387620
114;51609265;102974312
115;3735076;131668423
116;57598422;120422126
117;71620781;166904037
118;103542938;106723464
119;31673246;184847033
120;39730389;103961276
121;113637340;144000565
122;46744784;185232491
123;7622028;30151812
124;23508083;87569841
125;28873027;77161673
126;44991115;48152425
127;18064296;81715753
128;59455861;128557581
129;79875222;142825234
130;13615522;126206850
131;68031313;116477492
132;15539825;47506759
133;29619420;191852950
134;30435856;125646766
135;79599650;105347394
136;8067837;80013927
137;2117423;10678955
138;25793512;57929230
139;73900357;101392885
140;26237839;153298288
141;84494763;163143274
142;74468547;162746915
143;18118334;157619488
144;129689866;130604059
145;2628061;89298223
146;55894111;139201980
147;6284371;45143799
148;10756657;40021617
149;168918051;179242708
150;21482316;70389919
151;118316501;175839297
152;95216858;127286848
153;63410811;99345032
154;15107606;117367304
155;14294350;55964660
156;172911612;194751823
157;5815794;185087801
158;50541019;140322570
159;30043688;46217915
160;88572231;195746603
161;23963356;129207765
162;154494337;187449649
163;86252286;96458893
164;51799726;120558831
165;12202398;139310815
166;13564329;175640470
167;92053890;174382961
168;4155216;90399915
169;26628617;57432392
170;46353703;154288789
171;226973;85626148
172;121186789;139625914
173;3240528;29026158
174;9771138;48253405
175;87352259;155261084
176;151352890;170777927
177;95773529;97595404
178;182639914;189106714
179;28827486;44727265
180;172503908;188918517
181;22105469;48920507
182;154535596;177692364
183;78039837;86994961
184;123937279;131972564
185;182481175;188418938
186;126764869;134209465
187;146028853;165154846
188;138300153;143136752
189;762894;150329452
190;12241206;163873906
191;50143087;60758347
