1;0;10000000
2;10000000;20000000
3;20000000;30000000
4;30000000;40000000
5;40000000;50000000
6;50000000;60000000
7;60000000;70000000
8;70000000;80000000
9;80000000;90000000
10;90000000;100000000
11;100000000;110000000
12;110000000;120000000
13;120000000;130000000
14;130000000;140000000
15;140000000;150000000
16;150000000;160000000
17;160000000;170000000
18;170000000;180000000
19;180000000;190000000
20;190000000;200000000
21;200000000;210000000
22;210000000;220000000
23;220000000;230000000
24;230000000;240000000
25;240000000;250000000
26;250000000;260000000
27;260000000;270000000
28;270000000;280000000
29;280000000;290000000
30;290000000;300000000
31;300000000;310000000
32;310000000;320000000
33;320000000;330000000
34;330000000;340000000
35;340000000;350000000
36;350000000;360000000
37;360000000;370000000
38;370000000;380000000
39;380000000;390000000
40;390000000;400000000
41;400000000;410000000
42;410000000;420000000
43;420000000;430000000
44;430000000;440000000
45;440000000;450000000
46;450000000;460000000
47;460000000;470000000
48;470000000;480000000
49;480000000;490000000
50;490000000;500000000
51;500000000;510000000
52;510000000;520000000
53;520000000;530000000
54;530000000;540000000
55;540000000;550000000
56;550000000;560000000
57;560000000;570000000
58;570000000;580000000
59;580000000;590000000
60;590000000;600000000
61;600000000;610000000
62;610000000;620000000
63;620000000;630000000
64;630000000;640000000
65;640000000;650000000
66;650000000;660000000
67;660000000;670000000
68;670000000;680000000
69;680000000;690000000
70;690000000;700000000
71;700000000;710000000
72;710000000;720000000
73;720000000;730000000
74;730000000;740000000
75;740000000;750000000
76;750000000;760000000
77;760000000;770000000
78;770000000;780000000
79;780000000;790000000
80;790000000;800000000
81;800000000;810000000
82;810000000;820000000
83;820000000;830000000
84;830000000;840000000
85;840000000;850000000
86;850000000;860000000
87;860000000;870000000
88;870000000;880000000
89;880000000;890000000
90;890000000;900000000
91;900000000;910000000
92;910000000;920000000
93;920000000;930000000
94;930000000;940000000
95;940000000;950000000
96;950000000;960000000
97;960000000;970000000
98;970000000;980000000
99;980000000;990000000
100;0;10000000
101;10000000;20000000
102;20000000;30000000
103;30000000;40000000
104;40000000;50000000
105;50000000;60000000
106;60000000;70000000
107;70000000;80000000
108;80000000;90000000
109;90000000;100000000
110;100000000;110000000
111;110000000;120000000
112;120000000;130000000
113;130000000;140000000
114;140000000;150000000
115;150000000;160000000
116;160000000;170000000
117;170000000;180000000
118;180000000;190000000
119;190000000;200000000
120;200000000;210000000
121;210000000;220000000
122;220000000;230000000
123;230000000;240000000
124;240000000;250000000
125;250000000;260000000
126;260000000;270000000
127;270000000;280000000
